market_station_id,pws_station_id,source,station_name,distance_km,row_count,lead_row_count,now_row_count,lead_mae_c,lead_bias_c,lead_hit_rate_0_5_c,lead_hit_rate_1_0_c,lead_avg_minutes,now_mae_c,now_bias_c,now_hit_rate_0_5_c,now_hit_rate_1_0_c,current_weight_predictive,current_weight,current_next_metar_score,current_predictive_score,current_rank_eligible,current_learning_phase,current_now_samples,current_lead_samples,observed_rank_score
EGLC,ILONDO869,WUNDERGROUND,,3.6,482,231,251,0.623369696969697,0.05963896103896104,0.5584415584415584,0.8354978354978355,24.522372294372293,0.6591334661354582,0.11376294820717132,0.5617529880478087,0.8286852589641435,,,,,False,,,,80.0693
EGLC,ILONDO873,WUNDERGROUND,,2.5,591,262,329,0.7018606870229007,0.2692950381679389,0.46946564885496184,0.8129770992366412,24.93747709923664,0.6534890577507598,0.32117234042553194,0.5106382978723404,0.8389057750759878,,,,,False,,,,76.8754
EGLC,ILONDO919,WUNDERGROUND,Lower Holloway,12.8,69,33,36,1.1111060606060605,0.7205484848484848,0.3939393939393939,0.696969696969697,24.135333333333335,1.132711111111111,0.6388944444444444,0.3333333333333333,0.6666666666666666,,,,,False,,,,60.3637
EGLC,ILONDO932,WUNDERGROUND,Bow,5.400000000000001,53,23,30,0.8454130434782607,0.3913086956521739,0.21739130434782608,0.5217391304347826,24.978304347826086,0.90001,0.75927,0.16666666666666666,0.5,,,,,False,,,,46.029
EGLC,ILONDO935,WUNDERGROUND,Bow,5.4,70,27,43,0.7736740740740741,0.7736740740740741,0.2222222222222222,0.7407407407407407,25.125259259259256,0.8630581395348838,0.8630581395348838,0.18604651162790697,0.6976744186046512,,,,,False,,,,68.79
EGLC,ILONDO941,WUNDERGROUND,Kidbrooke,5.0,135,64,71,0.5433984375,-0.3767359375,0.515625,0.90625,25.184375,0.5133,-0.4006239436619718,0.5211267605633803,0.9295774647887324,,,,,False,,,,88.1042
EGLC,ILONDO994,WUNDERGROUND,East Greenwich,3.7,635,289,346,0.6074508650519032,0.36985778546712805,0.5501730103806228,0.8823529411764706,24.936847750865052,0.6204147398843931,0.38792456647398843,0.5867052023121387,0.8670520231213873,1.0224,0.9999,84.65,89.04,True,READY,2,1,84.9459
EGLC,ILONDON828,WUNDERGROUND,Newham,2.1,728,352,376,0.46305880681818185,0.03630142045454545,0.65625,0.9318181818181818,24.474431818181817,0.4355686170212766,0.04373510638297872,0.6941489361702128,0.9388297872340425,1.0096,0.9893,84.65,74.57,True,READY,3,1,91.6251
EGLC,ILONDON834,WUNDERGROUND,"Limehouse, London, UK",5.2,95,45,50,0.6642022222222222,0.43210000000000004,0.4,0.8,24.399644444444444,0.515558,0.46667000000000003,0.54,0.88,,,,,False,,,,76.0296
EGLC,ILONDONM4,WUNDERGROUND,Ministry Way,7.5,134,61,73,0.4225770491803279,-0.02913770491803279,0.6721311475409836,0.9836065573770492,25.047836065573772,0.3424506849315068,-0.04109178082191781,0.8082191780821918,0.9863013698630136,,,,,False,,,,97.2897
EGLC,IORPIN10,WUNDERGROUND,Orpington,11.7,154,72,82,0.8441277777777778,-0.3780888888888889,0.4583333333333333,0.6805555555555556,24.81773611111111,1.0677426829268293,-0.4850963414634147,0.34146341463414637,0.5487804878048781,,,,,False,,,,61.926
EGLC,IROMFO16,WUNDERGROUND,Gidea Park,13.7,156,64,92,0.4861046875,-0.4548578125,0.578125,0.953125,24.9540625,0.4879163043478261,-0.44202717391304347,0.5760869565217391,0.9565217391304348,,,,,False,,,,93.4792
EGLC,IROMFO27,WUNDERGROUND,Havering,15.0,148,68,80,0.8349632352941176,-0.4035985294117647,0.45588235294117646,0.7352941176470589,24.93729411764706,1.06527375,-0.5680562499999999,0.35,0.625,,,,,False,,,,67.5099
EGLC,ISIDCU13,WUNDERGROUND,Sidcup,8.1,106,51,55,0.8736254901960784,-0.708056862745098,0.45098039215686275,0.6078431372549019,24.619882352941175,0.9757472727272727,-0.7777727272727272,0.4,0.6363636363636364,,,,,False,,,,54.3008
EGLC,ISOUTH1324,WUNDERGROUND,South Ockendon,16.7,166,78,88,0.7806192307692308,-0.49003205128205135,0.5512820512820513,0.7692307692307693,24.897423076923076,0.857315909090909,-0.5340931818181818,0.5113636363636364,0.6931818181818182,,,,,False,,,,71.5556
EGLC,ISWANS168,WUNDERGROUND,Swanscombe and Greenhithe,19.0,73,35,38,0.49522571428571427,0.2920714285714286,0.6571428571428571,0.9142857142857143,24.857142857142858,0.4853710526315789,0.2631657894736842,0.631578947368421,0.9473684210526315,,,,,False,,,,89.4859
EGLC,IWELLI500,WUNDERGROUND,Welling,6.5,123,55,68,0.5373690909090909,-0.40403818181818185,0.5272727272727272,0.9272727272727272,25.331818181818182,0.5604544117647059,-0.4722191176470588,0.47058823529411764,0.8970588235294118,,,,,False,,,,90.2788
EGLC,IWESTW12,WUNDERGROUND,West Wickham,14.7,63,28,35,1.0158714285714285,0.5238142857142857,0.5,0.7857142857142857,23.86414285714286,1.3587257142857143,0.628577142857143,0.42857142857142855,0.6857142857142857,,,,,False,,,,70.381
EGLC,IWOODF28,WUNDERGROUND,Woodford Green,11.5,130,60,70,0.37405333333333335,0.10369666666666667,0.8333333333333334,0.9833333333333333,24.619933333333332,0.40633142857142857,0.06666,0.7714285714285715,0.9714285714285714,,,,,False,,,,97.8447
KATL,0349W,SYNOPTIC,Georgia Tech Bobby Dodd Stadium,14.98086046511628,430,214,216,1.2639252336448599,0.7208878504672898,0.3177570093457944,0.5514018691588785,20.373831775700936,1.197324074074074,0.7423611111111111,0.3287037037037037,0.5601851851851852,1.2209,1.1951,63.13,90.73,True,READY,2,1,43.9731
KATL,0353W,SYNOPTIC,Georgia Tech Campus Recreation Center,15.099277652370203,443,223,220,1.2418609865470853,0.294695067264574,0.336322869955157,0.5381165919282511,21.493273542600896,1.1002818181818181,0.3454727272727273,0.35909090909090907,0.5863636363636363,1.2161,1.1881,61.26,86.9,True,READY,2,1,42.9093
KATL,0536W,SYNOPTIC,Emory Atlanta Campus,20.13047817047817,481,240,241,1.2885875,-0.21575416666666666,0.21666666666666667,0.5208333333333334,21.591666666666665,1.1724149377593363,-0.21858921161825726,0.26141078838174275,0.5477178423236515,1.198,1.161,95.6,72.21,True,READY,2,1,40.6203
KATL,1066W,SYNOPTIC,Center Parc Stadium,11.100441860465116,430,217,213,1.1555806451612902,-0.2879216589861751,0.29493087557603687,0.543778801843318,21.51152073732719,0.9981173708920187,-0.29764788732394365,0.3192488262910798,0.647887323943662,1.2238,1.1773,87.81,93.13,False,WARMUP,1,1,44.5109
KATL,1147W,MADIS_MesoWest,MesoWest 1147W,28.29,26,13,13,2.918769230769231,-0.9853846153846153,0.0,0.15384615384615385,22.384615384615383,3.0383846153846155,-0.7819230769230768,0.0,0.07692307692307693,,,,,False,,,,-17.0406
KATL,1473W,SYNOPTIC,Emory University Athletics,19.310442655935613,497,249,248,1.5419277108433735,-1.0330763052208836,0.2570281124497992,0.4538152610441767,21.72690763052209,1.4980483870967742,-1.0631290322580644,0.25806451612903225,0.47580645161290325,1.2092,1.1777,99.0,81.25,True,READY,2,1,30.8784
KATL,C2468,MADIS_APRSWXNET,APRSWXNET C2468,26.34,202,106,96,1.9795462264150943,-1.4216858490566038,0.14150943396226415,0.2830188679245283,22.77358490566038,1.8739447916666665,-1.6498718749999999,0.15625,0.3229166666666667,1.1421,1.1129,77.02,82.21,True,READY,2,1,8.5473
KATL,C3112,SYNOPTIC,CW3112 Atlanta,20.16904051172708,469,240,229,1.8237954166666666,-1.0778395833333332,0.14583333333333334,0.4,19.7375,1.812455458515284,-1.0853323144104803,0.1703056768558952,0.34934497816593885,1.2651,1.1946,85.43,80.55,True,READY,3,2,22.1145
KATL,COOPJNSG1,SYNOPTIC,JONESBORO,13.94,1,0,1,,,,,,1.14,-1.14,0.0,0.0,,,,,False,,,,-108.0
KATL,D4391,MADIS_APRSWXNET,APRSWXNET D4391,23.81,407,235,172,1.8725187234042553,-1.6168208510638298,0.029787234042553193,0.24680851063829787,21.11063829787234,1.8120058139534885,-1.7324197674418604,0.0755813953488372,0.28488372093023256,1.2025,1.1025,75.54,81.87,False,WARMUP,1,2,6.2106
KATL,E4156,MADIS_APRSWXNET,APRSWXNET E4156,28.37,12,7,5,3.2491999999999996,-3.087285714285714,0.0,0.14285714285714285,20.714285714285715,3.53776,-1.9910800000000002,0.0,0.0,,,,,False,,,,-23.3047
KATL,E9807,SYNOPTIC,EW9807 Fayetteville,18.56891836734694,490,243,247,1.4364810699588477,-1.1218028806584361,0.14814814814814814,0.43209876543209874,23.633744855967077,1.37287004048583,-1.0513315789473685,0.17408906882591094,0.4817813765182186,1.2104,1.1795,98.35,82.22,True,READY,2,1,29.9721
KATL,E_5KM,OPEN_METEO,Grid E_5km,5.6,107,53,54,1.181132075471698,-0.27169811320754716,0.3584905660377358,0.5094339622641509,21.641509433962263,1.4648148148148148,-0.4796296296296297,0.2222222222222222,0.3333333333333333,0.7854,0.8084,,72.95,False,WARMUP,2,0,40.7698
KATL,F1641,MADIS_APRSWXNET,APRSWXNET F1641,24.62,430,244,186,1.4111459016393442,-0.6187967213114755,0.13934426229508196,0.42213114754098363,21.442622950819672,1.367495698924731,-0.8015440860215054,0.14516129032258066,0.44623655913978494,1.1762,1.0925,74.29,70.46,False,WARMUP,1,2,29.2794
KATL,F2205,MADIS_APRSWXNET,APRSWXNET F2205,27.85,85,44,41,2.867409090909091,-1.8825590909090908,0.09090909090909091,0.2727272727272727,22.5,2.584539024390244,-1.828982926829268,0.0975609756097561,0.2926829268292683,,,,,False,,,,-3.1362
KATL,F6303,SYNOPTIC,FW6303 East Point,2.64,502,247,255,0.8391765182186235,-0.08037975708502025,0.21052631578947367,0.6356275303643725,21.79757085020243,0.6989894117647059,-0.1717737254901961,0.25882352941176473,0.6901960784313725,1.1983,1.1613,98.51,72.41,True,READY,2,1,57.4926
KATL,G4563,MADIS_APRSWXNET,APRSWXNET G4563,22.17,442,232,210,1.5207271551724137,-1.0938099137931034,0.12931034482758622,0.38362068965517243,21.935344827586206,1.5927976190476192,-1.0237995238095239,0.11904761904761904,0.34285714285714286,1.1421,1.1129,77.02,82.21,True,READY,2,1,24.1133
KATL,G5832,MADIS_APRSWXNET,APRSWXNET G5832,23.74,446,226,220,1.8731469026548673,-1.3948752212389381,0.04424778761061947,0.26991150442477874,20.97345132743363,1.8578695454545453,-1.4720077272727272,0.045454545454545456,0.24545454545454545,1.1421,1.1129,77.02,82.21,True,READY,2,1,8.5134
KATL,G6022,SYNOPTIC,GW6022 ATLANTA,16.3486018957346,422,208,214,1.2218365384615384,0.5506759615384615,0.1875,0.47596153846153844,22.47596153846154,1.1291855140186917,0.5583126168224299,0.2102803738317757,0.46261682242990654,1.198,1.1609,56.43,72.18,True,READY,2,1,36.9341
KATL,G7043,MADIS_APRSWXNET,APRSWXNET G7043,29.9,1,1,0,3.3555,-3.3555,0.0,0.0,5.0,,,,,,,,,False,,,,-40.066
KATL,GA307,SYNOPTIC,I75-24991-S-01,15.9,439,220,219,1.1322727272727273,0.6113636363636363,0.33636363636363636,0.5954545454545455,21.677272727272726,1.091324200913242,0.5707762557077626,0.365296803652968,0.6118721461187214,1.2249,1.2013,67.03,94.04,True,READY,2,1,49.9582
KATL,GA310,MADIS_MesoWest,MesoWest GA310,23.63,425,230,195,1.0769565217391304,-0.24217391304347824,0.4043478260869565,0.6260869565217392,21.691304347826087,1.0097435897435898,-0.30512820512820515,0.4153846153846154,0.6666666666666666,1.0922,1.0688,95.12,90.03,True,READY,2,1,53.6852
KATL,GA311,SYNOPTIC,I85-06137-N-01,17.16,408,206,202,1.4616504854368932,-1.2577669902912623,0.1407766990291262,0.33495145631067963,21.92718446601942,1.3405940594059407,-1.1811881188118811,0.1485148514851485,0.38613861386138615,1.1485,1.1458,,44.98,False,WARMUP,1,0,19.9553
KATL,GA312,SYNOPTIC,I285-00110-CCW-01,5.92,491,249,242,0.8072289156626506,-0.043373493975903614,0.46184738955823296,0.7389558232931727,22.08835341365462,0.6834710743801653,-0.0743801652892562,0.49173553719008267,0.7768595041322314,1.2193,1.1929,90.48,89.49,True,READY,2,1,68.2088
KATL,GA313,SYNOPTIC,I285-05285-CW-01,8.88,495,249,246,1.0429718875502008,-0.578714859437751,0.46184738955823296,0.6666666666666666,22.289156626506024,0.9796747967479674,-0.5715447154471545,0.4715447154471545,0.6991869918699187,1.2131,1.1835,86.07,84.41,True,READY,2,1,58.151
KATL,GA315,SYNOPTIC,I285-01154-CW-01,17.4,493,247,246,1.0850202429149798,-0.3619433198380567,0.3765182186234818,0.6356275303643725,22.28744939271255,1.0691056910569106,-0.3869918699186992,0.33739837398373984,0.6463414634146342,1.2211,1.1954,74.08,90.88,True,READY,2,1,54.5425
KATL,KATL,SYNOPTIC,"Atlanta, Hartsfield - Jackson Atlanta International Airport",0.1,472,229,243,0.6192139737991267,-0.0008733624454148531,0.5676855895196506,0.834061135371179,23.816593886462883,0.03539094650205761,-0.022222222222222223,0.9794238683127572,0.9876543209876543,1.2323,1.1837,70.47,100.0,False,WARMUP,1,1,79.9755
KATL,KFTY,SYNOPTIC,Fulton County Airport-Brown Field,17.67,465,227,238,1.8246696035242291,-1.33215859030837,0.2907488986784141,0.4669603524229075,23.696035242290748,1.7642857142857142,-1.384453781512605,0.2689075630252101,0.44537815126050423,1.22,1.1745,86.07,90.03,False,WARMUP,1,1,28.8
KATL,KGAATLAN1019,WUNDERGROUND,Edgewood,15.4,294,145,149,1.2671944827586208,-0.6580013793103449,0.16551724137931034,0.496551724137931,23.061048275862067,1.226686577181208,-0.7594275167785235,0.20134228187919462,0.5302013422818792,1.0324,0.9844,98.35,98.79,False,WARMUP,1,1,38.4488
KATL,KGAATLAN1046,WUNDERGROUND,Princeton Lakes,8.3,1,0,1,,,,,,0.0444,-0.0444,1.0,1.0,0.962,0.9793,,78.15,False,WARMUP,1,0,-108.0
KATL,KGAATLAN1059,WUNDERGROUND,South Fulton,16.1,108,49,59,2.6054469387755104,-1.6371897959183674,0.10204081632653061,0.22448979591836735,22.910857142857143,2.7491559322033896,-1.3408644067796611,0.03389830508474576,0.2033898305084746,,,,,False,,,,-4.8164
KATL,KGAATLAN1072,WUNDERGROUND,Druid Hills,17.8,296,146,150,1.2540253424657535,-0.5963404109589041,0.21232876712328766,0.4589041095890411,22.89041095890411,1.1790293333333333,-0.6322186666666667,0.18666666666666668,0.52,1.017,0.9729,77.02,83.83,False,WARMUP,1,1,34.8421
KATL,KGAATLAN378,WUNDERGROUND,Continental Colony,7.1,1,0,1,,,,,,0.6,-0.6,0.0,1.0,0.959,0.9665,,61.62,False,WARMUP,1,0,-108.0
KATL,KGAATLAN40,WUNDERGROUND,Grant Park,12.3,289,141,148,1.1555468085106382,-0.7202432624113475,0.14893617021276595,0.46099290780141844,22.925801418439715,1.161704054054054,-0.7831756756756757,0.14189189189189189,0.43243243243243246,1.017,0.9729,77.02,83.83,False,WARMUP,1,1,36.2327
KATL,KGAATLAN489,WUNDERGROUND,Buckhead,21.6,74,38,36,1.2116868421052631,-1.0584815789473683,0.3157894736842105,0.7105263157894737,22.79513157894737,1.1435083333333333,-0.8854972222222223,0.3055555555555556,0.7777777777777778,,,,,False,,,,60.5124
KATL,KGAATLAN557,WUNDERGROUND,Elmwood,2.6,124,61,63,0.8440737704918033,0.030968852459016386,0.21311475409836064,0.6885245901639344,23.557377049180328,0.5596047619047619,-0.09364603174603175,0.3968253968253968,0.7936507936507936,0.959,0.9665,,61.62,False,WARMUP,1,0,62.7236
KATL,KGAATLAN578,WUNDERGROUND,Atlanta,13.1,195,94,101,1.4534234042553191,-0.9794297872340426,0.13829787234042554,0.3723404255319149,23.75371276595745,1.4140722772277228,-1.1141851485148515,0.12871287128712872,0.31683168316831684,1.0045,0.9636,58.34,71.81,False,WARMUP,1,1,23.793
KATL,KGAATLAN653,WUNDERGROUND,East Lake,17.3,155,76,79,1.497946052631579,-1.2187065789473686,0.11842105263157894,0.34210526315789475,24.37536842105263,1.5316367088607596,-1.5026645569620252,0.10126582278481013,0.34177215189873417,1.0045,0.9636,58.34,71.81,False,WARMUP,1,1,20.2352
KATL,KGAATLAN794,WUNDERGROUND,East Atlanta,13.4,162,81,81,1.9630987654320986,-1.948283950617284,0.037037037037037035,0.18518518518518517,23.15577777777778,1.9470481481481483,-1.9196135802469134,0.06172839506172839,0.2345679012345679,,,,,False,,,,-1.0387
KATL,KGAATLAN801,WUNDERGROUND,Druid Hills,17.6,198,95,103,2.1101747368421053,-1.5483052631578946,0.10526315789473684,0.37894736842105264,23.730894736842103,1.9953592233009707,-1.5513495145631067,0.11650485436893204,0.3106796116504854,1.017,0.9729,77.02,83.83,False,WARMUP,1,1,16.5726
KATL,KGAATLAN815,WUNDERGROUND,Midtown,16.0,88,44,44,0.8239772727272728,-0.24115,0.25,0.5454545454545454,21.67875,0.9959454545454546,-0.24039545454545455,0.11363636363636363,0.5,,,,,False,,,,48.6577
KATL,KGAATLAN824,WUNDERGROUND,Atlanta,28.2,113,56,57,2.3057482142857144,-1.3898767857142857,0.08928571428571429,0.23214285714285715,22.637517857142857,2.2582789473684213,-1.3280543859649123,0.07017543859649122,0.2807017543859649,,,,,False,,,,-0.4547
KATL,KGAATLAN972,WUNDERGROUND,Capitol View,8.6,1,0,1,,,,,,0.6,-0.6,0.0,1.0,0.959,0.9665,,61.62,False,WARMUP,1,0,-108.0
KATL,KGABROOK80,WUNDERGROUND,Brookhaven,24.5,73,38,35,1.2181184210526315,-0.9122868421052631,0.3157894736842105,0.7105263157894737,23.94736842105263,1.351422857142857,-0.6415885714285714,0.22857142857142856,0.6,,,,,False,,,,60.4352
KATL,KGADECAT149,WUNDERGROUND,Old Decatur,19.9,72,36,36,0.9540027777777778,-0.608325,0.16666666666666666,0.6666666666666666,23.24847222222222,1.0348666666666668,-0.3145,0.19444444444444445,0.5833333333333334,,,,,False,,,,59.2186
KATL,KGADECAT158,WUNDERGROUND,Belvedere Park,18.7,196,95,101,1.9341515789473687,-1.4999957894736842,0.12631578947368421,0.3473684210526316,23.189473684210526,1.8580851485148513,-1.4939465346534653,0.06930693069306931,0.33663366336633666,1.0045,0.9636,77.02,71.81,False,WARMUP,1,1,15.527
KATL,KGADECAT21,WUNDERGROUND,Oakhurst,17.3,9,4,5,0.9917,-0.41945,0.0,0.5,23.508249999999997,0.34664,-0.12444,0.6,0.8,,,,,False,,,,38.8996
KATL,KGADECAT94,WUNDERGROUND,Decatur,18.9,85,41,44,1.491860975609756,-1.4382024390243902,0.17073170731707318,0.43902439024390244,21.195121951219512,1.6171704545454546,-1.490402272727273,0.1590909090909091,0.4772727272727273,,,,,False,,,,30.0001
KATL,KGADORAV11,WUNDERGROUND,Doraville,31.7,115,53,62,2.178407547169811,-1.5566037735849056,0.09433962264150944,0.2641509433962264,22.612867924528302,2.122582258064516,-1.1605725806451612,0.12903225806451613,0.2903225806451613,,,,,False,,,,4.2742
KATL,KGADOUGL173,WUNDERGROUND,Hickory Forest,31.3,121,59,62,1.9806000000000001,-1.2487728813559322,0.06779661016949153,0.2033898305084746,22.02798305084746,1.9234709677419355,-1.0356612903225806,0.06451612903225806,0.25806451612903225,,,,,False,,,,0.5718
KATL,KGAFAYET114,WUNDERGROUND,Fayetteville,20.9,70,35,35,0.9974542857142856,-0.38920285714285713,0.2,0.5714285714285714,24.914285714285715,0.7301457142857143,-0.30856285714285714,0.2,0.7142857142857143,,,,,False,,,,49.1734
KATL,KGAFAYET140,WUNDERGROUND,Fayetteville,17.0,86,44,42,1.5676772727272728,-1.5676772727272728,0.045454545454545456,0.3181818181818182,21.61134090909091,1.5608404761904762,-1.5608404761904762,0.09523809523809523,0.3333333333333333,,,,,False,,,,17.0061
KATL,KGAFAYET148,WUNDERGROUND,Fayetteville,17.4,88,44,44,1.4401545454545455,-1.390659090909091,0.045454545454545456,0.3181818181818182,22.06015909090909,1.4156522727272727,-1.414643181818182,0.045454545454545456,0.3181818181818182,,,,,False,,,,18.5363
KATL,KGAFAYET18,WUNDERGROUND,Fayetteville-Clairmont,18.5,19,9,10,0.9901222222222221,-0.9901222222222221,0.1111111111111111,0.4444444444444444,28.266666666666666,1.48332,-1.48332,0.2,0.3,,,,,False,,,,34.363
KATL,KGAFAYET54,WUNDERGROUND,Braelinn,29.5,106,52,54,2.1151634615384616,-1.3514903846153847,0.11538461538461539,0.36538461538461536,22.093576923076924,2.046085185185185,-1.0662481481481483,0.14814814814814814,0.3888888888888889,,,,,False,,,,15.1565
KATL,KGAFORES13,WUNDERGROUND,Rock Spring,7.0,273,136,137,1.3996654411764706,-1.2004860294117647,0.16911764705882354,0.4117647058823529,23.175492647058825,1.4287912408759122,-1.2977284671532847,0.12408759124087591,0.4306569343065693,0.959,0.9665,,61.62,False,WARMUP,1,0,28.3805
KATL,KGAFORES15,WUNDERGROUND,Forest Park,8.4,120,59,61,0.8764576271186441,-0.5227898305084746,0.2033898305084746,0.6101694915254238,22.501949152542373,0.8732147540983607,-0.6065524590163934,0.26229508196721313,0.5409836065573771,0.957,0.9578,,50.21,False,WARMUP,1,0,54.4995
KATL,KGAHAPEV1,WUNDERGROUND,Northwoods,3.5,1,0,1,,,,,,0.6,-0.6,0.0,1.0,0.959,0.9665,,61.62,False,WARMUP,1,0,-108.0
KATL,KGAMABLE32,WUNDERGROUND,Mableton,21.5,73,37,36,1.1657567567567566,-0.9063135135135135,0.43243243243243246,0.7027027027027027,22.844783783783782,1.2725222222222223,-0.6077222222222223,0.3055555555555556,0.6111111111111112,,,,,False,,,,60.2812
KATL,KGAPEOPL2,WUNDERGROUND,Georgia State University WeatherSTEM,11.1,153,77,76,1.0587272727272727,0.41831948051948054,0.24675324675324675,0.5064935064935064,23.023532467532466,0.9697315789473685,0.13201578947368423,0.21052631578947367,0.5,1.0324,0.9844,98.35,98.79,False,WARMUP,1,1,41.9446
KATL,KGAPOWDE99,WUNDERGROUND,Powder Springs,32.8,105,53,52,2.464150943396226,-1.6079660377358491,0.16981132075471697,0.3018867924528302,22.886132075471696,2.469651923076923,-1.5307634615384615,0.17307692307692307,0.3269230769230769,,,,,False,,,,4.6189
KATL,KGARIVER19,WUNDERGROUND,Brooks Manor,7.2,1,0,1,,,,,,0.0444,-0.0444,1.0,1.0,0.962,0.9793,,78.15,False,WARMUP,1,0,-108.0
KATL,KGASMYRN89,WUNDERGROUND,Gilmore,23.8,72,37,35,1.3660567567567568,-1.2063054054054054,0.1891891891891892,0.5675675675675675,23.104135135135138,1.2450685714285716,-0.8780914285714285,0.37142857142857144,0.6571428571428571,,,,,False,,,,44.3641
KATL,KGASMYRN96,WUNDERGROUND,Smyrna,24.9,67,34,33,1.4372411764705881,-1.1026058823529412,0.17647058823529413,0.6470588235294118,22.599999999999998,1.5659848484848486,-0.9148030303030302,0.15151515151515152,0.6060606060606061,,,,,False,,,,51.459
KATL,KGATUCKE45,WUNDERGROUND,Tucker,29.9,44,22,22,1.3454363636363635,1.0303090909090908,0.18181818181818182,0.45454545454545453,22.57409090909091,1.4429181818181818,0.928790909090909,0.045454545454545456,0.36363636363636365,,,,,False,,,,33.3093
KATL,KGATYRON14,WUNDERGROUND,Caramore,26.8,85,38,47,2.8301078947368423,-1.4102394736842105,0.13157894736842105,0.21052631578947367,23.198263157894736,2.913476595744681,-1.2950340425531914,0.0425531914893617,0.19148936170212766,,,,,False,,,,-8.9087
KATL,NE_8KM,OPEN_METEO,Grid NE_8km,7.9,8,6,2,2.3666666666666667,-2.2,0.16666666666666666,0.3333333333333333,25.0,0.8,-0.8,0.5,0.5,,,,,False,,,,6.1333
KATL,NGB62,MADIS_MesoWest,MesoWest NGB62,29.92,1,1,0,3.1,-3.1,0.0,0.0,21.0,,,,,,,,,False,,,,-37.0
KATL,NGD30,SYNOPTIC,Tennessee State University (USTNMVZZ),11.72,1,1,0,3.3,-3.3,0.0,0.0,19.0,,,,,,,,,False,,,,-39.4
KATL,N_11KM,OPEN_METEO,Grid N_11km,11.1,16,10,6,1.1,-1.04,0.4,0.5,29.5,1.45,-1.45,0.16666666666666666,0.3333333333333333,,,,,False,,,,38.8
KATL,N_17KM,OPEN_METEO,Grid N_17km,16.7,13,10,3,0.96,-0.3,0.4,0.6,24.6,0.7999999999999999,-0.6,0.6666666666666666,0.6666666666666666,,,,,False,,,,50.48
KATL,N_6KM,OPEN_METEO,Grid N_6km,5.6,98,48,50,1.1604166666666667,-0.5145833333333333,0.22916666666666666,0.625,20.666666666666668,1.4780000000000002,-0.67,0.18,0.3,0.783,0.7981,,64.69,False,WARMUP,2,0,52.575
KATL,SW_8KM,OPEN_METEO,Grid SW_8km,7.900000000000001,9,7,2,1.2,-1.1714285714285715,0.2857142857142857,0.7142857142857143,18.142857142857142,0.3,0.0,1.0,1.0,,,,,False,,,,58.4286
KATL,S_11KM,OPEN_METEO,Grid S_11km,11.1,9,7,2,0.6571428571428573,3.96508223080413e-18,0.42857142857142855,0.7142857142857143,19.857142857142858,0.8,-0.8,0.5,0.5,,,,,False,,,,64.9429
KATL,S_6KM,OPEN_METEO,Grid S_6km,5.6,100,50,50,1.6340000000000001,-0.838,0.2,0.4,20.48,1.716,-0.652,0.12,0.32,0.7854,0.8084,,72.95,False,WARMUP,2,0,24.392
KATL,UGA78,SYNOPTIC,Jonesboro,16.91,464,250,214,1.549932,-1.141876,0.24,0.468,21.868,1.407570093457944,-1.14803738317757,0.3317757009345794,0.5700934579439252,1.266,1.1838,82.12,80.91,True,READY,2,2,32.2008
KATL,W_10KM,OPEN_METEO,Grid W_10km,11.1,12,10,2,1.4300000000000002,-1.4300000000000002,0.4,0.6,27.6,2.05,-1.8499999999999999,0.5,0.5,,,,,False,,,,44.84
KATL,W_5KM,OPEN_METEO,Grid W_5km,5.6,11,9,2,1.5888888888888888,-1.5444444444444445,0.2222222222222222,0.3333333333333333,17.0,1.0,-1.0,0.5,0.5,,,,,False,,,,16.0667
KDAL,1350W,SYNOPTIC,UT Dallas Brain Performance Institute,1.85,443,222,221,0.6358918918918919,0.3577927927927928,0.5405405405405406,0.8468468468468469,21.833333333333332,0.43144343891402714,0.31189592760180995,0.7104072398190046,0.8959276018099548,1.2212,1.1956,81.06,91.0,True,READY,2,1,81.054
KDAL,A1349,SYNOPTIC,Dallas LBJ Freeway C1067,11.99,196,31,165,1.1290322580645162,0.4580645161290323,0.3870967741935484,0.6129032258064516,26.838709677419356,0.6078787878787879,-0.14,0.5454545454545454,0.8424242424242424,1.1553,1.1746,,76.2,False,WARMUP,1,0,51.7419
KDAL,AN482,SYNOPTIC,Dallas Convention Center C312,7.97,184,32,152,1.090625,0.596875,0.375,0.5625,27.3125,0.5605263157894737,0.22763157894736843,0.5921052631578947,0.868421052631579,1.1511,1.1569,,57.02,False,WARMUP,1,0,47.1625
KDAL,AN484,SYNOPTIC,Dallas North C63,9.33,194,32,162,1.096875,0.315625,0.4375,0.59375,27.3125,0.6080246913580247,-0.23641975308641974,0.5555555555555556,0.8148148148148148,1.1546,1.1715,,72.88,False,WARMUP,1,0,50.2125
KDAL,AP142,SYNOPTIC,N5CSU Dallas,12.569347826086958,460,226,234,0.8900234513274335,-0.22911814159292035,0.3053097345132743,0.6415929203539823,23.13716814159292,0.8714576923076923,-0.2152277777777778,0.2777777777777778,0.6153846153846154,1.2106,1.1674,98.9,82.36,False,WARMUP,1,1,57.479
KDAL,AV208,MADIS_APRSWXNET,APRSWXNET AV208,22.83,1,1,0,2.2667,-2.2667,0.0,0.0,33.0,,,,,,,,,False,,,,-27.0004
KDAL,AV439,MADIS_APRSWXNET,APRSWXNET AV439,22.17,3,2,1,3.04445,3.04445,0.0,0.0,19.0,1.1111,1.1111,0.0,0.0,,,,,False,,,,-36.1334
